"weather_date","Rainfall.amount..millimetres.","Period.over.which.rainfall.was.measured..days.","Quality","rainfall_clean","cities","min_temp","max_temp"
2013-07-05,0.4,1,"Y",0.4,"Cairns",19.1,27.9
2013-07-06,0,NA,"Y",0,"Cairns",20.8,27.7
2013-07-07,0.2,1,"Y",0.2,"Cairns",22.3,29.2
2013-07-08,0.2,1,"Y",0.2,"Cairns",22.3,27.6
2013-07-09,4.4,1,"Y",4.4,"Cairns",20.1,24.2
2013-07-10,3.2,1,"Y",3.2,"Cairns",19.3,26.1
2013-07-11,7.6,1,"Y",7.6,"Cairns",19.8,26.4
2013-07-12,2.2,1,"Y",2.2,"Cairns",19.8,26.6
2013-07-13,4.2,1,"Y",4.2,"Cairns",19.4,25.8
2013-07-14,1.6,1,"Y",1.6,"Cairns",19.1,26.6
2013-07-15,0.6,1,"Y",0.6,"Cairns",19.4,26.8
2013-07-16,0.6,1,"Y",0.6,"Cairns",19,26.7
2013-07-17,0.4,1,"Y",0.4,"Cairns",19.9,26.8
2013-07-18,0,1,"Y",0,"Cairns",20.5,25.3
2013-07-19,3.8,1,"Y",3.8,"Cairns",21.1,26.1
2013-07-20,2,1,"Y",2,"Cairns",19.4,26.8
2013-07-21,0,1,"Y",0,"Cairns",17.8,27.6
2013-07-22,0,1,"Y",0,"Cairns",19.3,27.6
2013-07-23,0,NA,"Y",0,"Cairns",19.1,27.5
2013-07-24,0,NA,"Y",0,"Cairns",19.6,23.8
2013-07-25,0,NA,"Y",0,"Cairns",16.8,25
2013-07-26,0,NA,"Y",0,"Cairns",19.4,25.3
2013-07-27,4.4,1,"Y",4.4,"Cairns",18.2,25.7
2013-07-28,1,1,"Y",1,"Cairns",19.3,27.6
2013-07-29,0.4,1,"Y",0.4,"Cairns",19.4,26.6
2013-07-30,0,1,"Y",0,"Cairns",19,27.1
2013-07-31,0,1,"Y",0,"Cairns",15.6,26.9
2013-08-01,0,NA,"Y",0,"Cairns",15,26.5
2013-08-02,0,NA,"Y",0,"Cairns",13.5,26.7
2013-08-03,0,NA,"Y",0,"Cairns",16.8,26.4
2013-08-04,0.2,1,"Y",0.2,"Cairns",15.4,27.8
2013-08-05,0,NA,"Y",0,"Cairns",13.6,27.5
2013-08-06,0,NA,"Y",0,"Cairns",13,27.1
2013-08-07,0,NA,"Y",0,"Cairns",12.2,27.2
2013-08-08,0,NA,"Y",0,"Cairns",11.9,26.6
2013-08-09,0,NA,"Y",0,"Cairns",11,27.2
2013-08-10,0,NA,"Y",0,"Cairns",12.8,27.2
2013-08-11,0,NA,"Y",0,"Cairns",17,28
2013-08-12,0,NA,"Y",0,"Cairns",15.5,28.3
2013-08-13,0,NA,"Y",0,"Cairns",15.8,27.4
2013-08-14,0,NA,"Y",0,"Cairns",14.9,27.5
2013-08-15,0,NA,"Y",0,"Cairns",14.4,27.6
2013-08-16,0,NA,"Y",0,"Cairns",16.7,29.2
2013-08-17,0,NA,"Y",0,"Cairns",19.2,29
2013-08-18,0,NA,"Y",0,"Cairns",17.3,28.9
2013-08-19,0,NA,"Y",0,"Cairns",16.8,27.8
2013-08-20,0,NA,"Y",0,"Cairns",16.4,28
2013-08-21,0,NA,"Y",0,"Cairns",17,27.9
2013-08-22,0,NA,"Y",0,"Cairns",19.8,28.4
2013-08-23,0,NA,"Y",0,"Cairns",19.5,27.6
2013-08-24,1.2,1,"Y",1.2,"Cairns",19,27.9
2013-08-25,0,NA,"Y",0,"Cairns",16.6,28
2013-08-26,0.4,1,"Y",0.4,"Cairns",17.7,28.3
2013-08-27,1.8,1,"Y",1.8,"Cairns",19.6,28.7
2013-08-28,0,NA,"Y",0,"Cairns",17.8,29
2013-08-29,0,NA,"Y",0,"Cairns",16.4,29
2013-08-30,0,NA,"Y",0,"Cairns",18.8,28.6
2013-08-31,0,NA,"Y",0,"Cairns",19.5,29.2
2013-09-01,0,NA,"Y",0,"Cairns",20.6,29
2013-09-02,0,NA,"Y",0,"Cairns",20.9,29.1
2013-09-03,2.6,1,"Y",2.6,"Cairns",19.2,26.9
2013-09-04,6.4,1,"Y",6.4,"Cairns",19,27.3
2013-09-05,16.6,1,"Y",16.6,"Cairns",18.2,27.3
2013-09-06,6.4,1,"Y",6.4,"Cairns",18,27.3
2013-09-07,2.8,1,"Y",2.8,"Cairns",18.8,27.4
2013-09-08,1,1,"Y",1,"Cairns",19.2,27.7
2013-09-09,7.8,1,"Y",7.8,"Cairns",18.7,27.5
2013-09-10,0,NA,"Y",0,"Cairns",19.8,28.3
2013-09-11,0,NA,"Y",0,"Cairns",16.8,29.2
2013-09-12,0,NA,"Y",0,"Cairns",17.8,28.8
2013-09-13,0,NA,"Y",0,"Cairns",15.4,27.6
2013-09-14,0,NA,"Y",0,"Cairns",17.6,28.8
2013-09-15,0,NA,"Y",0,"Cairns",17.8,28.9
2013-09-16,0,NA,"Y",0,"Cairns",18.3,28.4
2013-09-17,0,NA,"Y",0,"Cairns",18,28.2
2013-09-18,0,1,"Y",0,"Cairns",22.8,29.1
2013-09-19,0,NA,"Y",0,"Cairns",19.7,28.8
2013-09-20,0,NA,"Y",0,"Cairns",17.2,28.3
2013-09-21,0,NA,"Y",0,"Cairns",17.9,29.1
2013-09-22,0,NA,"Y",0,"Cairns",17.6,28.9
2013-09-23,0,NA,"Y",0,"Cairns",18.5,29.1
2013-09-24,0,NA,"Y",0,"Cairns",18.4,29.3
2013-09-25,0,NA,"Y",0,"Cairns",16.1,28.3
2013-09-26,0,NA,"Y",0,"Cairns",16.6,28.8
2013-09-27,0,NA,"Y",0,"Cairns",16.3,29.2
2013-09-28,0,NA,"Y",0,"Cairns",17.5,29.6
2013-09-29,0,NA,"Y",0,"Cairns",19.1,29.7
2013-09-30,0,NA,"Y",0,"Cairns",20.2,30.5
2013-10-01,0,NA,"Y",0,"Cairns",21.4,30.6
2013-10-02,0,NA,"Y",0,"Cairns",20.9,31.3
2013-10-03,0,NA,"Y",0,"Cairns",20.8,29.5
2013-10-04,0.2,1,"Y",0.2,"Cairns",20.3,30.7
2013-10-05,0,NA,"Y",0,"Cairns",21.3,31.1
2013-10-06,0,NA,"Y",0,"Cairns",21.9,30.2
2013-10-07,0,NA,"Y",0,"Cairns",19.1,29.1
2013-10-08,0,NA,"Y",0,"Cairns",16,31
2013-10-09,0,NA,"Y",0,"Cairns",15.5,32
2013-10-10,0,NA,"Y",0,"Cairns",23.3,31
2013-10-11,0,NA,"Y",0,"Cairns",21.3,30.6
2013-10-12,0,NA,"Y",0,"Cairns",17,30.4
2013-10-13,0,NA,"Y",0,"Cairns",20.4,31.5
2013-10-14,0,NA,"Y",0,"Cairns",24.7,31.1
2013-10-15,0.4,1,"Y",0.4,"Cairns",24,31.4
2013-10-16,0,NA,"Y",0,"Cairns",24,31.3
2013-10-17,9,1,"Y",9,"Cairns",21.9,28.9
2013-10-18,0,1,"Y",0,"Cairns",23.2,30.2
2013-10-19,0,NA,"Y",0,"Cairns",22.9,31.6
2013-10-20,0.4,1,"Y",0.4,"Cairns",22.5,31
2013-10-21,0.2,1,"Y",0.2,"Cairns",22.2,31
2013-10-22,2.2,1,"Y",2.2,"Cairns",21,28.6
2013-10-23,29.4,1,"Y",29.4,"Cairns",22.1,30.5
2013-10-24,0,NA,"Y",0,"Cairns",20.9,29.2
2013-10-25,0,NA,"Y",0,"Cairns",19.6,30
2013-10-26,0,NA,"Y",0,"Cairns",21.9,32
2013-10-27,0,NA,"Y",0,"Cairns",22,31
2013-10-28,0,NA,"Y",0,"Cairns",22.1,31.2
2013-10-29,0,NA,"Y",0,"Cairns",22,30.3
2013-10-30,0,NA,"Y",0,"Cairns",19.1,29.4
2013-10-31,0,NA,"Y",0,"Cairns",19.6,29.9
2013-11-01,0,NA,"Y",0,"Cairns",21.6,31.5
2013-11-02,37.2,1,"Y",37.2,"Cairns",22.5,29.5
2013-11-03,14.8,1,"Y",14.8,"Cairns",21.4,30.1
2013-11-04,0,NA,"Y",0,"Cairns",19.9,30.3
2013-11-05,0,NA,"Y",0,"Cairns",18.9,30.4
2013-11-06,0,NA,"Y",0,"Cairns",23.2,30.3
2013-11-07,0,NA,"Y",0,"Cairns",22.8,30.1
2013-11-08,0,NA,"Y",0,"Cairns",22.3,30.6
2013-11-09,0,NA,"Y",0,"Cairns",20.8,31.1
2013-11-10,0,NA,"Y",0,"Cairns",20.1,30.4
2013-11-11,0,NA,"Y",0,"Cairns",20.5,32.2
2013-11-12,1.6,1,"Y",1.6,"Cairns",24.2,30.6
2013-11-13,18,1,"Y",18,"Cairns",24.1,31.1
2013-11-14,0,NA,"Y",0,"Cairns",24.1,29.9
2013-11-15,0,NA,"Y",0,"Cairns",23.1,30.2
2013-11-16,0,NA,"Y",0,"Cairns",22.3,29.9
2013-11-17,0,NA,"Y",0,"Cairns",24.3,30.1
2013-11-18,0.8,1,"Y",0.8,"Cairns",22.3,30.6
2013-11-19,4.2,1,"Y",4.2,"Cairns",22.8,31.5
2013-11-20,21,1,"Y",21,"Cairns",23.4,31
2013-11-21,0,1,"Y",0,"Cairns",24.2,31.3
2013-11-22,10.8,1,"Y",10.8,"Cairns",22.2,30.8
2013-11-23,0.6,1,"Y",0.6,"Cairns",24.4,30.8
2013-11-24,7.8,1,"Y",7.8,"Cairns",24.2,29.5
2013-11-25,11.8,1,"Y",11.8,"Cairns",23.7,30.1
2013-11-26,30.6,1,"Y",30.6,"Cairns",23.4,31
2013-11-27,0,NA,"Y",0,"Cairns",24.6,32.5
2013-11-28,0.4,1,"Y",0.4,"Cairns",25.3,28.6
2013-11-29,5.6,1,"Y",5.6,"Cairns",24.5,29.8
2013-11-30,0,NA,"Y",0,"Cairns",25,30.6
2013-12-01,2.4,1,"Y",2.4,"Cairns",24.8,32.5
2013-12-02,6.8,1,"Y",6.8,"Cairns",24.7,29.6
2013-12-03,0,1,"Y",0,"Cairns",22.7,30.7
2013-12-04,0,NA,"Y",0,"Cairns",22.2,30.5
2013-12-05,0,NA,"Y",0,"Cairns",18.9,29.1
2013-12-06,0,NA,"Y",0,"Cairns",19.4,30.2
2013-12-07,0,NA,"Y",0,"Cairns",24.2,31.6
2013-12-08,0.2,1,"Y",0.2,"Cairns",24.5,31.9
2013-12-09,7,1,"Y",7,"Cairns",23.2,31.5
2013-12-10,0,NA,"Y",0,"Cairns",20.5,30.6
2013-12-11,0,NA,"Y",0,"Cairns",20.2,30.4
2013-12-12,0.4,1,"Y",0.4,"Cairns",24.4,29.4
2013-12-13,1.6,1,"Y",1.6,"Cairns",23.4,29.9
2013-12-14,1.8,1,"Y",1.8,"Cairns",24,30.9
2013-12-15,2.4,1,"Y",2.4,"Cairns",24.3,32.7
2013-12-16,4,1,"Y",4,"Cairns",23.6,30.5
2013-12-17,7,1,"Y",7,"Cairns",22.4,31.3
2013-12-18,0,1,"Y",0,"Cairns",24.7,31.7
2013-12-19,3.4,1,"Y",3.4,"Cairns",22.9,31.5
2013-12-20,11.4,1,"Y",11.4,"Cairns",23.1,30.7
2013-12-21,0.4,1,"Y",0.4,"Cairns",22.7,31.3
2013-12-22,0,1,"Y",0,"Cairns",22.2,31.3
2013-12-23,2.4,1,"Y",2.4,"Cairns",22.8,29
2013-12-24,2.2,1,"Y",2.2,"Cairns",20.5,32
2013-12-25,3.2,1,"Y",3.2,"Cairns",21.2,30.4
2013-12-26,0.2,1,"Y",0.2,"Cairns",23.7,32.2
2013-12-27,0,NA,"Y",0,"Cairns",19.3,31.2
2013-12-28,0,NA,"Y",0,"Cairns",19.9,31.3
2013-12-29,0,NA,"Y",0,"Cairns",21.8,31.5
2013-12-30,0,NA,"Y",0,"Cairns",19.9,32
2013-12-31,0,NA,"Y",0,"Cairns",21.2,31.7
2014-01-01,0,NA,"Y",0,"Cairns",23.7,31.7
2014-01-02,0,NA,"Y",0,"Cairns",24.2,32
2014-01-03,0,NA,"Y",0,"Cairns",24.8,32.5
2014-01-04,0,NA,"Y",0,"Cairns",26.7,33.1
2014-01-05,0,NA,"Y",0,"Cairns",27.5,33.2
2014-01-06,0.4,1,"Y",0.4,"Cairns",26.7,32.7
2014-01-07,0,NA,"Y",0,"Cairns",22.8,33.7
2014-01-08,0.4,1,"Y",0.4,"Cairns",24.4,34.1
2014-01-09,0.6,1,"Y",0.6,"Cairns",25.2,34.3
2014-01-10,0.2,1,"Y",0.2,"Cairns",25.1,33.1
2014-01-11,15.4,1,"Y",15.4,"Cairns",23.6,32.3
2014-01-12,61,1,"Y",61,"Cairns",23,28.8
2014-01-13,46.8,1,"Y",46.8,"Cairns",23.4,26.3
2014-01-14,8,1,"Y",8,"Cairns",23,28.5
2014-01-15,37.4,1,"Y",37.4,"Cairns",23.1,30.6
2014-01-16,3.6,1,"Y",3.6,"Cairns",24,31.1
2014-01-17,5.4,1,"Y",5.4,"Cairns",22.7,30.9
2014-01-18,0.2,1,"Y",0.2,"Cairns",23.6,32
2014-01-19,0,NA,"Y",0,"Cairns",21.9,30.5
2014-01-20,0,1,"Y",0,"Cairns",23.2,30.9
2014-01-21,0,NA,"Y",0,"Cairns",22.9,30.5
2014-01-22,0,NA,"Y",0,"Cairns",23.6,32.1
2014-01-23,2,1,"Y",2,"Cairns",24.1,30.5
2014-01-24,55.8,1,"Y",55.8,"Cairns",23.9,32
2014-01-25,0,1,"Y",0,"Cairns",24.8,33.1
2014-01-26,0,1,"Y",0,"Cairns",25.7,33.7
2014-01-27,28.2,1,"Y",28.2,"Cairns",23.7,31.2
2014-01-28,33.8,1,"Y",33.8,"Cairns",24.6,30.3
2014-01-29,20.2,1,"Y",20.2,"Cairns",24.6,30.5
2014-01-30,3.4,1,"Y",3.4,"Cairns",24.4,32
2014-01-31,0.2,1,"Y",0.2,"Cairns",23,33.4
2014-02-01,0,NA,"Y",0,"Cairns",24.6,34.2
2014-02-02,0,1,"Y",0,"Cairns",26.1,33.1
2014-02-03,62.8,1,"Y",62.8,"Cairns",23.4,26
2014-02-04,67.8,1,"Y",67.8,"Cairns",21.9,29.5
2014-02-05,0.8,1,"Y",0.8,"Cairns",23.5,25.7
2014-02-06,40.8,1,"Y",40.8,"Cairns",21.7,27.9
2014-02-07,9.8,1,"Y",9.8,"Cairns",22.2,26.6
2014-02-08,34,1,"Y",34,"Cairns",22.6,28.2
2014-02-09,23,1,"Y",23,"Cairns",23.5,30.6
2014-02-10,13.6,1,"Y",13.6,"Cairns",24.3,30.4
2014-02-11,5.8,1,"Y",5.8,"Cairns",24.1,29.7
2014-02-12,9.6,1,"Y",9.6,"Cairns",23.6,29.4
2014-02-13,10.6,1,"Y",10.6,"Cairns",21.9,29.4
2014-02-14,0.2,1,"Y",0.2,"Cairns",21.2,29.7
2014-02-15,0,NA,"Y",0,"Cairns",22.2,30.2
2014-02-16,0,NA,"Y",0,"Cairns",24.3,31.8
2014-02-17,0,NA,"Y",0,"Cairns",24.8,31
2014-02-18,5.6,1,"Y",5.6,"Cairns",24.8,30.2
2014-02-19,26.8,1,"Y",26.8,"Cairns",24.9,30.4
2014-02-20,4.8,1,"Y",4.8,"Cairns",24.8,32.6
2014-02-21,0.6,1,"Y",0.6,"Cairns",25.9,33.4
2014-02-22,37,1,"Y",37,"Cairns",25.3,31.1
2014-02-23,23.6,1,"Y",23.6,"Cairns",23.4,30.2
2014-02-24,9,1,"Y",9,"Cairns",24,30.8
2014-02-25,1,1,"Y",1,"Cairns",23.6,30.6
2014-02-26,1,1,"Y",1,"Cairns",22.5,31.4
2014-02-27,0,NA,"Y",0,"Cairns",22.8,30.2
2014-02-28,7.6,1,"Y",7.6,"Cairns",23.1,30.6
2014-03-01,0,1,"Y",0,"Cairns",21.3,28.6
2014-03-02,5.8,1,"Y",5.8,"Cairns",22.8,31.6
2014-03-03,9.4,1,"Y",9.4,"Cairns",23.8,29.6
2014-03-04,4.6,1,"Y",4.6,"Cairns",24.1,31.1
2014-03-05,3.4,1,"Y",3.4,"Cairns",23.7,29.5
2014-03-06,5.8,1,"Y",5.8,"Cairns",22.8,30.8
2014-03-07,0.6,1,"Y",0.6,"Cairns",23.6,31.3
2014-03-08,0.2,1,"Y",0.2,"Cairns",24,29.6
2014-03-09,0.2,1,"Y",0.2,"Cairns",24.2,32.4
2014-03-10,0,NA,"Y",0,"Cairns",24.6,30.7
2014-03-11,0,1,"Y",0,"Cairns",24.6,28
2014-03-12,49.8,1,"Y",49.8,"Cairns",22.7,29.4
2014-03-13,78.2,1,"Y",78.2,"Cairns",22.4,30.4
2014-03-14,0,1,"Y",0,"Cairns",23.8,29.7
2014-03-15,0,1,"Y",0,"Cairns",21.3,30.2
2014-03-16,0,NA,"Y",0,"Cairns",19.1,29.9
2014-03-17,0,NA,"Y",0,"Cairns",20.1,31
2014-03-18,0,NA,"Y",0,"Cairns",22.4,32.1
2014-03-19,0,1,"Y",0,"Cairns",24.2,31.1
2014-03-20,35.4,1,"Y",35.4,"Cairns",24,27.8
2014-03-21,115.2,1,"Y",115.2,"Cairns",23.5,29.4
2014-03-22,22.2,1,"Y",22.2,"Cairns",23.5,29
2014-03-23,46.6,1,"Y",46.6,"Cairns",23.6,30.1
2014-03-24,4,1,"Y",4,"Cairns",23.6,29.8
2014-03-25,16.6,1,"Y",16.6,"Cairns",22.9,28.3
2014-03-26,2.2,1,"Y",2.2,"Cairns",23.2,28.6
2014-03-27,18.8,1,"Y",18.8,"Cairns",23.6,29.4
2014-03-28,0,1,"Y",0,"Cairns",24,30.5
2014-03-29,0.2,1,"Y",0.2,"Cairns",23.9,30.9
2014-03-30,0,1,"Y",0,"Cairns",24.9,31.5
2014-03-31,0.2,1,"Y",0.2,"Cairns",24.7,31.1
2014-04-01,8.8,1,"Y",8.8,"Cairns",23.5,30.8
2014-04-02,21,1,"Y",21,"Cairns",23.3,30
2014-04-03,0.2,1,"Y",0.2,"Cairns",23.5,30.6
2014-04-04,1.6,1,"Y",1.6,"Cairns",24.1,30.8
2014-04-05,28.2,1,"Y",28.2,"Cairns",24,30.6
2014-04-06,2,1,"Y",2,"Cairns",24.1,30.2
2014-04-07,0,NA,"Y",0,"Cairns",22.2,30.6
2014-04-08,0,NA,"Y",0,"Cairns",24.1,30.4
2014-04-09,0.2,1,"Y",0.2,"Cairns",24,30.2
2014-04-10,0.6,1,"Y",0.6,"Cairns",23.8,30.6
2014-04-11,6,1,"Y",6,"Cairns",22.7,29
2014-04-12,NA,NA,"",87.6,"Cairns",22.8,27.3
2014-04-13,175.2,2,"Y",87.6,"Cairns",24.1,31.5
2014-04-14,13,1,"Y",13,"Cairns",23.9,30.3
2014-04-15,0,NA,"Y",0,"Cairns",24.9,30.6
2014-04-16,0,1,"Y",0,"Cairns",24.6,29.9
2014-04-17,0,1,"Y",0,"Cairns",24.7,29.9
2014-04-18,0,NA,"Y",0,"Cairns",24.6,29.4
2014-04-19,0.6,1,"Y",0.6,"Cairns",23.1,29.7
2014-04-20,0,NA,"Y",0,"Cairns",21.6,28.5
2014-04-21,0,NA,"Y",0,"Cairns",23.6,28
2014-04-22,7.8,1,"Y",7.8,"Cairns",22.4,27.3
2014-04-23,0.6,1,"Y",0.6,"Cairns",23,29.5
2014-04-24,0.2,1,"Y",0.2,"Cairns",23.8,27.8
2014-04-25,52.4,1,"Y",52.4,"Cairns",23.1,26.8
2014-04-26,40,1,"Y",40,"Cairns",23.4,29.4
2014-04-27,0.4,1,"Y",0.4,"Cairns",22.8,29.8
2014-04-28,0,NA,"Y",0,"Cairns",21.8,29.2
2014-04-29,0,NA,"Y",0,"Cairns",19.6,29.6
2014-04-30,0,NA,"Y",0,"Cairns",19.2,30.1
2014-05-01,0,NA,"Y",0,"Cairns",19.7,29.3
2014-05-02,0,1,"Y",0,"Cairns",20.4,29.1
2014-05-03,0,1,"Y",0,"Cairns",19.9,30.6
2014-05-04,0,NA,"Y",0,"Cairns",16.1,26.4
2014-05-05,0,NA,"Y",0,"Cairns",14.6,27.6
2014-05-06,0,NA,"Y",0,"Cairns",17.1,27.6
2014-05-07,0,NA,"Y",0,"Cairns",16.8,28.5
2014-05-08,0,NA,"Y",0,"Cairns",19.8,28.9
2014-05-09,0,NA,"Y",0,"Cairns",21.7,29
2014-05-10,0,NA,"Y",0,"Cairns",19,29.2
2014-05-11,6,1,"Y",6,"Cairns",21.1,27.6
2014-05-12,1.2,1,"Y",1.2,"Cairns",21.8,29.2
2014-05-13,2,1,"Y",2,"Cairns",21.9,25.4
2014-05-14,4.4,1,"Y",4.4,"Cairns",21.8,28.9
2014-05-15,6.2,1,"Y",6.2,"Cairns",21.8,26.3
2014-05-16,8.2,1,"Y",8.2,"Cairns",21.7,27.3
2014-05-17,15.6,1,"Y",15.6,"Cairns",21.4,27.4
2014-05-18,11.8,1,"Y",11.8,"Cairns",20.2,27
2014-05-19,3.2,1,"Y",3.2,"Cairns",20.7,27
2014-05-20,10.4,1,"Y",10.4,"Cairns",20.6,26.9
2014-05-21,3.2,1,"Y",3.2,"Cairns",20.6,26.4
2014-05-22,4.4,1,"Y",4.4,"Cairns",21.4,27.6
2014-05-23,7.2,1,"Y",7.2,"Cairns",21.3,26
2014-05-24,1.4,1,"Y",1.4,"Cairns",20.2,28.7
2014-05-25,0,NA,"Y",0,"Cairns",18.3,28.6
2014-05-26,0,NA,"Y",0,"Cairns",21.3,28.5
2014-05-27,0.4,1,"Y",0.4,"Cairns",22.4,26.5
2014-05-28,0,1,"Y",0,"Cairns",20.8,28.3
2014-05-29,0,NA,"Y",0,"Cairns",22,28.1
2014-05-30,5.6,1,"Y",5.6,"Cairns",21.2,27.7
2014-05-31,1.6,1,"Y",1.6,"Cairns",20.5,26.7
2014-06-01,0.8,1,"Y",0.8,"Cairns",21.8,27.3
2014-06-02,0,1,"Y",0,"Cairns",21.1,28.3
2014-06-03,2.6,1,"Y",2.6,"Cairns",21,28.8
2014-06-04,0.2,1,"Y",0.2,"Cairns",22.3,29.1
2014-06-05,0,NA,"Y",0,"Cairns",22.8,28.9
2014-06-06,1,1,"Y",1,"Cairns",22.7,28.4
2014-06-07,2.2,1,"Y",2.2,"Cairns",21,26.1
2014-06-08,15.8,1,"Y",15.8,"Cairns",18.4,20.3
2014-06-09,29.2,1,"Y",29.2,"Cairns",18.6,21.2
2014-06-10,7,1,"Y",7,"Cairns",16.1,26.7
2014-06-11,2.4,1,"Y",2.4,"Cairns",19.6,23.9
2014-06-12,0.4,1,"Y",0.4,"Cairns",21,25.3
2014-06-13,4.6,1,"Y",4.6,"Cairns",21.9,25.3
2014-06-14,3.4,1,"Y",3.4,"Cairns",22,28.1
2014-06-15,0.2,1,"Y",0.2,"Cairns",19.7,21.5
2014-06-16,1,1,"Y",1,"Cairns",18.1,22.1
2014-06-17,0.4,1,"Y",0.4,"Cairns",18.8,23.6
2014-06-18,0,NA,"Y",0,"Cairns",19.5,24.7
2014-06-19,0,1,"Y",0,"Cairns",20.5,25.7
2014-06-20,0,NA,"Y",0,"Cairns",19,27.6
2014-06-21,0,NA,"Y",0,"Cairns",17.3,26.9
2014-06-22,0,NA,"Y",0,"Cairns",16.2,27.3
2014-06-23,0,NA,"Y",0,"Cairns",16,26.1
2014-06-24,0.4,1,"Y",0.4,"Cairns",19.4,27.2
2014-06-25,0,NA,"Y",0,"Cairns",14.6,26.9
2014-06-26,0,NA,"Y",0,"Cairns",15.8,26.2
2014-06-27,0,NA,"Y",0,"Cairns",19.2,26.4
2014-06-28,0,NA,"Y",0,"Cairns",16.1,28.4
2014-06-29,0,1,"Y",0,"Cairns",16.2,27
2014-06-30,0,NA,"Y",0,"Cairns",14.4,24.1
2014-07-01,0,NA,"Y",0,"Cairns",12.5,24.3
2014-07-02,0,NA,"Y",0,"Cairns",17.7,25
2014-07-03,0,NA,"Y",0,"Cairns",18.1,25.5
2014-07-04,4.2,1,"Y",4.2,"Cairns",19.4,26.5
2014-07-05,0,1,"Y",0,"Cairns",17.5,27.2
2014-07-06,0,NA,"Y",0,"Cairns",14.5,26.9
2014-07-07,0,NA,"Y",0,"Cairns",12.3,26.3
2014-07-08,0,NA,"Y",0,"Cairns",11.2,25
2014-07-09,0,1,"Y",0,"Cairns",12.1,25.5
2014-07-10,0,NA,"Y",0,"Cairns",13.5,26.2
2014-07-11,0,NA,"Y",0,"Cairns",11.1,25.9
2014-07-12,0,NA,"Y",0,"Cairns",15.2,25.3
2014-07-13,0,NA,"Y",0,"Cairns",13.8,26.3
2014-07-14,0,1,"Y",0,"Cairns",19.2,25.7
2014-07-15,2,1,"Y",2,"Cairns",19.6,27.3
2014-07-16,0,1,"Y",0,"Cairns",20.1,27.5
2014-07-17,0,NA,"Y",0,"Cairns",17.4,27.9
2014-07-18,0,NA,"Y",0,"Cairns",15.5,27.2
2014-07-19,0,NA,"Y",0,"Cairns",9.9,26.2
2014-07-20,0,NA,"Y",0,"Cairns",11.2,24.9
2014-07-21,0,NA,"Y",0,"Cairns",13.8,25.5
2014-07-22,0,NA,"Y",0,"Cairns",14.2,25.8
2014-07-23,0,NA,"Y",0,"Cairns",14.2,26.9
2014-07-24,0,NA,"Y",0,"Cairns",15.9,26.5
2014-07-25,1.2,1,"Y",1.2,"Cairns",19.3,27
2014-07-26,2,1,"Y",2,"Cairns",18.9,27.6
2014-07-27,3,1,"Y",3,"Cairns",20,26.1
2014-07-28,0.8,1,"Y",0.8,"Cairns",19.9,23.6
2014-07-29,0.8,1,"Y",0.8,"Cairns",18.1,26.6
2014-07-30,0.4,1,"Y",0.4,"Cairns",18.2,27.1
2014-07-31,0,NA,"Y",0,"Cairns",19.2,26.9
2014-08-01,0,NA,"Y",0,"Cairns",15.9,28.5
2014-08-02,0,NA,"Y",0,"Cairns",16.4,28.2
2014-08-03,0,NA,"Y",0,"Cairns",21,26.9
2014-08-04,1.4,1,"Y",1.4,"Cairns",19.6,25.6
2014-08-05,0.4,1,"Y",0.4,"Cairns",20.3,27.7
2014-08-06,6.6,1,"Y",6.6,"Cairns",19.1,25.6
2014-08-07,0.2,1,"Y",0.2,"Cairns",19.7,25.8
2014-08-08,1,1,"Y",1,"Cairns",17.5,25.7
2014-08-09,2.2,1,"Y",2.2,"Cairns",18.5,26.2
2014-08-10,1,1,"Y",1,"Cairns",18.9,24.6
2014-08-11,1.4,1,"Y",1.4,"Cairns",19,27.3
2014-08-12,0,NA,"Y",0,"Cairns",16.9,27
2014-08-13,0,NA,"Y",0,"Cairns",17.8,26.2
2014-08-14,2.6,1,"Y",2.6,"Cairns",19.7,22.6
2014-08-15,13,1,"Y",13,"Cairns",19.1,24.7
2014-08-16,0,1,"Y",0,"Cairns",18.4,25.8
2014-08-17,0,NA,"Y",0,"Cairns",19.5,27.5
2014-08-18,0,NA,"Y",0,"Cairns",16.1,25.7
2014-08-19,0,NA,"Y",0,"Cairns",13.1,26.2
2014-08-20,0,NA,"Y",0,"Cairns",13.3,26.2
2014-08-21,0,NA,"Y",0,"Cairns",16.6,26.5
2014-08-22,0,NA,"Y",0,"Cairns",17.5,27.7
2014-08-23,0,NA,"Y",0,"Cairns",20.4,27.7
2014-08-24,0,NA,"Y",0,"Cairns",17.5,27.2
2014-08-25,0,NA,"Y",0,"Cairns",17.2,27.2
2014-08-26,0,NA,"Y",0,"Cairns",15.3,28
2014-08-27,0,NA,"Y",0,"Cairns",12.3,27.6
2014-08-28,0,NA,"Y",0,"Cairns",10.5,27.5
2014-08-29,0,NA,"Y",0,"Cairns",11.8,27.2
2014-08-30,0,1,"Y",0,"Cairns",17.6,26.5
2014-08-31,0,NA,"Y",0,"Cairns",16.5,27.5
2014-09-01,0,NA,"Y",0,"Cairns",15.6,27.5
2014-09-02,0,NA,"Y",0,"Cairns",12.8,26.6
2014-09-03,0,1,"Y",0,"Cairns",12.2,29.7
2014-09-04,0,NA,"Y",0,"Cairns",14.7,26.9
